run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,target_class_distribution_json,predicted_class_distribution_json
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,1,directional_accuracy,full_features,top_3,balanced,top_1,"{""0"": 57, ""2"": 3}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,1,directional_accuracy,full_features,top_3,balanced,confidence_fallback_0.50,"{""0"": 57, ""2"": 3}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,1,directional_accuracy,full_features,top_3,balanced,confidence_fallback_0.60,"{""0"": 57, ""2"": 3}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,1,directional_accuracy,full_features,top_3,balanced,confidence_fallback_0.70,"{""0"": 57, ""2"": 3}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,1,directional_accuracy,full_features,top_3,balanced,confidence_fallback_0.80,"{""0"": 57, ""2"": 3}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 53, ""3"": 7}","{""1"": 35, ""3"": 18, ""2"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""1"": 42, ""3"": 13, ""2"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""1"": 52, ""3"": 5, ""2"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""1"": 58, ""2"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""1"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 53, ""3"": 7}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""0"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""0"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""0"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 53, ""3"": 7}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""0"": 56, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""0"": 47, ""1"": 13}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""0"": 36, ""1"": 24}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 49, ""3"": 11}","{""1"": 33, ""3"": 23, ""2"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 49, ""3"": 11}","{""1"": 37, ""3"": 20, ""2"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 49, ""3"": 11}","{""1"": 47, ""3"": 11, ""2"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 49, ""3"": 11}","{""1"": 55, ""3"": 3, ""2"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 49, ""3"": 11}","{""1"": 58, ""3"": 1, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 49, ""3"": 11}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 49, ""3"": 11}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 49, ""3"": 11}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 49, ""3"": 11}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 49, ""3"": 11}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 49, ""3"": 11}","{""0"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 49, ""3"": 11}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 49, ""3"": 11}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 49, ""3"": 11}","{""0"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 49, ""3"": 11}","{""0"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 49, ""3"": 11}","{""0"": 41, ""1"": 19}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 53, ""3"": 7}","{""1"": 37, ""3"": 22, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""1"": 41, ""3"": 18, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""1"": 50, ""3"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""1"": 58, ""3"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""1"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 53, ""3"": 7}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,default,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""0"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,top_1,"{""1"": 53, ""3"": 7}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.50,"{""1"": 53, ""3"": 7}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.60,"{""1"": 53, ""3"": 7}","{""0"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.70,"{""1"": 53, ""3"": 7}","{""0"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,directional_accuracy,full_features,top_4,balanced,confidence_fallback_0.80,"{""1"": 53, ""3"": 7}","{""0"": 49, ""1"": 11}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,directional_accuracy,full_features,top_4,default,top_1,"{""1"": 54, ""3"": 5, ""2"": 1}","{""1"": 60}"
